UniqueCount	AmbigCount
168	1051
149	147
375	982
0	371
72	736
0	5312
33	5510
107	5334
121	5223
0	5020
113	4806
15	4182
65	1345
88	4647
22	1725
51	1629
78	213
51	2026
91	19
63	20
128	20
112	27
15	3652
77	3653
58	0
18	816
19	806
31	587
74	363
65	239
259	89
0	8455
0	8171
0	8681
0	8915
17	7646
0	8761
0	8368
23	4429
322	0
1240	0
297	0
166	0
286	0
123	0
75	0
312	0
337	0
422	0
286	0
120	0
174	0
102	0
188	0
83	0
165	0
99	0
158	0
176	0
191	0
188	0
89	0
150	0
98	0
40	0
172	0
164	0
60	0
264	0
360	0
167	0
259	0
548	0
95	0
318	7088
78	64
75	7009
134	3861
140	147
291	1155
51	989
150	1026
68	981
200	71
286	954
0	5415
64	5021
66	4858
811	2535
211	23
98	1166
2095	303
35	122
138	165
270	82
708	2
163	2
38	909
41	785
100	888
103	6
2506	636
102	21
247	0
149	1555
104	210
0	3554
1	2676
2	3087
164	2028
2	2619
45	2680
133	29
209	701
238	2478
37	173
22	1199
970	585
263	269
35	479
15	384
186	1201
91	1337
75	0
60	1502
1	3279
144	2165
83	717
69	1229
123	1556
62	877
22	9976
0	9859
0	4727
0	9700
0	10101
1	6944
23	294
172	19
85	605
0	3142
14	666
17	5486
559	2884
41	4807
387	2042
160	3918
170	1
84	71
5	2328
123	2056
108	1424
33	1352
92	1145
95	1219
76	1415
56	75
204	1477
957	698
58	698
17	191
0	2171
325	3311
0	3272
39	117
20	2766
26	1524
0	1349
0	1658
59	874
0	514
70	4714
171	1674
107	974
43	2063
37	863
125	1996
79	559
258	1075
246	583
44	583
67	0
2121	169
8	169
215	1461
173	487
15	1525
49	775
22	1498
327	0
146	155
290	3188
108	110
222	250
28	2720
53	482
158	802
310	0
139	79
159	21
226	2418
38	1940
0	2395
130	1897
2	5376
86	5370
44	5384
93	5161
184	1
283	0
110	26
272	522
302	2920
378	574
112	31
32	605
65	1860
56	1711
100	1397
349	3
178	833
103	714
68	16404
141	125
150	4664
442	12530
19	16529
457	11667
75	98
0	10784
58	1701
304	9
145	2
0	1562
129	1227
0	1143
0	1343
7	1777
51	3343
0	2290
84	1088
0	2096
189	0
265	3632
110	4649
117	4796
1	5459
79	3604
17	1606
70	2183
2	3556
66	3619
48	3170
106	697
95	236
151	456
24	3940
0	3370
122	867
42	3497
184	3167
98	245
64	679
161	405
0	1030
269	4735
0	4325
305	5247
59	1619
74	538
101	51
27	1306
33	1270
238	82
28	878
121	1068
180	227
167	0
368	0
19	11569
165	745
26	407
3843	14737
0	13753
23	12680
0	14507
0	13907
0	11754
0	13045
143	307
68	2460
0	9227
292	0
146	8043
165	1268
156	100
78	1246
33	1217
147	0
136	586
208	91
5	123
0	1207
29	1152
0	2086
0	1167
49	832
0	2046
166	866
119	98
67	357
53	200
583	728
37	537
105	118
50	80
95	57
162	97
59	412
37	0
43	200
14	1275
147	1243
61	1308
567	2006
87	2002
6946	0
315	0
6	1571
0	783
2	1015
26	809
0	1182
0	1114
0	317
1	7676
0	7662
75	7264
8	7896
0	7623
53	2079
0	1088
100	1192
1141	184
180	0
64	7480
0	7714
0	7594
165	7428
71	7693
47	7513
171	7423
21	7413
0	7538
65	7487
32	790
1005	299
213	72
76	2150
70	2150
0	9729
18	8735
235	8741
60	2520
74	2347
50	112
63	2572
322	0
74	1257
158	0
84	438
625	177
35	51
45	0
81	0
1298	0
69	176
294	6061
57	4394
86	6245
21	5825
482	2573
167	473
10	3396
53	3141
32	3303
52	3045
4	2197
5	2062
77	1053
57	1288
10	488
476	0
106	211
9	526
223	964
69	879
199	449
60	508
526	0
87	208
2945	980
38	202
363	570
363	590
0	4727
15	4522
187	1
114	48
142	132
252	1278
156	1123
40	1255
50	664
127	910
61	726
1086	292
198	271
108	21
20	2023
112	2410
146	2407
3	2141
118	2141
97	0
547	965
751	2669
1094	2670
24	1494
148	0
55	9242
40	9240
706	8622
127	393
99	650
176	613
228	431
59	2130
31	2003
96	2130
1187	2555
26	2709
63	488
11	757
7	760
97	733
75	113
175	218
24	2327
71	14566
93	14054
0	9707
74	13694
0	24511
94	2398
80	5269
112	2240
11	8246
809	2456
669	25011
576	1600
0	25352
71	24225
131	352
111	2
414	21262
125	1767
134	1752
75	1931
225	5631
115	1506
34	1813
140	951
1621	2262
0	4104
485	3550
26	956
164	1271
107	1426
37	1013
199	0
67	635
98	583
143	52
153	660
57	660
72	8822
109	10169
84	15445
47	11519
0	11398
370	15669
31	11390
50	826
1	1949
5	11708
0	17719
4026	17345
71	25
48	5850
8	7717
85	5872
154	5988
11	7371
367	789
628	590
189	3542
22	3328
22	6800
1518	1465
6107	1462
58	1462
345	0
73	739
44	1063
46	916
82	606
18	360
12	236
80	199
13	8311
219	7300
52	463
4	1713
2077	7760
105	191
88	144
53	7148
182	6667
81	2748
0	7681
8	7739
27	1576
55	882
0	13445
0	13235
13	13814
31	12364
0	13880
0	14289
0	13723
0	14024
58	4371
47	5347
49	2214
80	2203
4	2868
172	2773
63	1120
387	6
114	2426
39	2428
258	443
81	724
521	1100
48	443
140	800
32	663
69	611
1456	10446
38	6451
1044	10570
86	10589
39	238
42	1189
115	570
134	3592
66	3597
73	3675
57	3891
82	4158
90	0
557	456
129	248
258	0
13	2770
564	3993
62	3218
75	2825
47	3581
12	2296
36	1686
32	1757
89	1596
44	1381
101	1069
16	1242
58	489
138	1000
98	219
3	412
33	529
22	370
134	167
46	247
59	1844
53	2744
107	3113
45	3754
0	3754
134	1298
97	2916
349	2455
224	300
0	459
53	2531
90	1456
15	3025
324	0
168	470
38	3353
44	2608
206	1732
76	489
198	516
73	314
708	131
2	686
54	40
100	2403
55	2966
1	3932
15	4913
0	5080
34	1235
128	140
581	3434
66	1420
32	833
190	220
59	2023
96	391
50	1473
50	785
201	854
0	1512
153	750
83	882
107	764
18	561
70	538
348	0
51	1980
9	1602
79	803
73	598
38	1253
89	2001
2	1376
108	7
43	444
2580	3204
177	0
33	3206
82	3206
21	3204
6	3017
553	653
73	536
263	117
77	421
158	382
101	414
143	374
669	5063
2	5063
104	4583
0	3460
37	2840
1480	2745
151	145
83	1174
109	922
25	2739
20	1460
24	1267
55	0
677	1095
204	314
57	1456
162	1456
32	1160
40	1456
198	2002
56	423
94	408
109	21
1450	21
506	2
78	430
362	1571
23	499
171	115
15	343
827	63
182	754
67	549
173	109
113	5261
36	1147
76	279
54	4080
34	4705
52	1575
78	80
33	1557
0	732
840	86
67	1
141	3235
94	3013
192	0
203	267
110	44
26	3753
31	3675
94	232
0	2576
64	2388
318	63
138	575
512	0
4	93
161	157
81	69
113	2296
75	2296
91	5233
1139	6620
12	13342
62	14225
111	13182
33	14002
0	14691
0	14613
0	13342
0	11499
67	244
62	457
17	1198
44	287
116	1107
29	477
5	7854
12	10285
170	10199
300	6839
44	7929
268	1980
60	685
214	0
58	8404
0	9538
150	8613
56	8480
60	510
237	319
276	9
71	133
0	8550
189	8223
0	8404
0	8077
84	1622
52	1764
76	1017
118	1405
81	1765
23	1366
103	268
52	454
34	4065
154	166
80	7541
126	7539
37	7502
83	889
0	7679
0	7579
108	7502
287	6809
177	6276
38	814
302	1569
284	275
6	333
33	333
123	152
84	402
64	349
224	347
132	0
20	6721
0	6874
350	6917
586	3869
48	6063
238	6393
275	6316
35	2767
47	113
11	795
10	2922
55	372
119	2747
160	391
126	601
145	2747
50	2542
153	2585
1269	836
63	1044
19	642
576	1
113	110
42	2462
107	0
121	215
311	2503
210	44
252	0
92	72
114	958
39	373
10	11022
109	11208
22	11499
57	11117
320	111
43	10758
22	9235
26	11208
38	10647
12	10858
14	10802
43	10429
77	11261
23	10437
0	11388
33	10566
51	10345
38	10357
17	9250
30	10637
9	10398
13	10767
27	2256
25	9447
593	7838
209	90
126	2717
217	3688
13	3994
13	3657
66	1360
15	1098
171	674
113	897
45	904
1261	11
15	448
13	5533
117	5226
64	234
441	546
153	0
0	1952
134	453
94	546
98	134
320	42
19	720
182	9167
0	10608
0	10927
0	9500
10	11053
0	1177
350	2141
268	1998
3	991
71	1897
135	1003
231	13
102	1909
11	1553
26	1154
129	1027
261	0
0	2633
56	2688
124	3314
0	3149
51	6102
12	2753
33	2968
0	3182
44	1628
317	3106
0	507
14	1874
90	1644
16	721
36	1278
0	1602
699	3365
75	0
63	434
67	137
21	357
382	397
58	397
573	2442
109	2442
51	2111
67	9026
4	9851
120	833
162	1
82	213
123	0
84	1308
177	2141
43	224
147	1466
8	1000
0	2006
9	1088
64	9430
61	2125
53	1909
138	1300
263	222
21	2633
90	2652
38	2946
403	2917
58	262
23	2326
145	498
220	236
188	0
48	2209
19	1849
47	7716
76	0
106	303
28	6777
17	6777
76	747
89	7613
49	7645
49	2269
112	6
157	632
160	2265
112	703
0	4998
69	3203
155	422
822	2464
186	378
269	611
61	7447
109	5820
55	162
92	93
429	5688
5	826
0	822
21	705
72	775
70	354
0	5366
35	2873
134	223
27	386
234	2364
17	1036
50	515
1	3695
289	316
222	966
147	2060
152	2017
0	1324
59	1593
0	2497
0	1555
390	422
71	328
63	898
330	716
120	10
380	0
2	1691
1229	4679
483	4391
0	3775
85	264
149	856
0	1029
40	482
1221	2563
185	1781
122	1850
54	831
0	1285
0	4926
113	4985
69	895
737	6543
0	46
46	587
310	7275
0	5685
52	1265
0	4063
0	4423
40	1322
324	1401
35	613
141	1249
1675	1228
48	1801
0	1646
151	103
38	8921
27	481
95	8920
173	7647
67	8130
10	7932
24	2491
107	950
1761	0
0	4318
3	4318
41	3352
309	2384
364	0
413	20
47	20
436	0
136	517
311	450
295	73
276	0
368	8
461	26
263	0
441	195
104	36
69	159
408	134
222	0
134	0
73	0
222	0
158	0
209	0
170	0
196	3219
1076	2844
79	1249
54	1126
234	635
16	734
73	150
100	239
166	83
21	158
68	0
272	0
213	2710
25	2974
165	3007
23	2793
185	7
320	265
116	2454
21	2851
110	2396
89	249
187	21
243	190
92	50
31	6142
11	9932
16	9933
125	8422
1216	9741
20	9938
83	10650
54	9741
0	10632
104	1023
0	2872
130	209
46	1177
23	1104
39	1091
116	594
72	395
75	317
102	641
106	70
33	155
213	198
120	415
119	248
151	730
7	871
113	290
68	558
115	265
298	71
756	214
0	12139
65	11726
0	11957
0	12141
88	8039
0	12505
19	1100
97	106
0	57
0	11173
0	11799
168	46
148	71
208	5480
580	6180
0	6795
0	6172
136	5772
0	5158
32	716
4	644
0	357
73	881
144	1407
87	953
10	785
115	578
46	9183
143	9594
300	9593
138	6647
53	444
72	1030
514	1721
533	672
124	2358
116	0
73	2638
146	233
447	2333
51	2009
28	1654
17	643
0	811
127	0
141	112
436	0
66	3591
76	0
203	9
52	477
16	366
43	425
95	161
54	210
206	27
172	3135
3	3708
25	3272
0	2263
85	0
382	232
65	0
60	2907
0	1875
90	1103
74	498
77	3754
93	3170
156	0
135	0
76	663
28	2335
14	1063
248	3297
0	4101
145	556
13	4078
49	3647
138	0
410	161
95	440
29	92
72	621
107	2153
40	2484
79	2487
90	169
0	2622
70	2186
96	292
107	70
85	0
164	0
43	545
388	545
157	3374
169	1495
156	5594
54	206
23	5461
4	3555
30	3029
75	0
0	1470
43	1149
236	276
1	7096
49	4247
508	5397
356	5280
43	7098
16	927
115	208
160	6
125	125
35	1
11	962
0	1041
84	307
0	1138
54	405
44	103
120	1205
44	856
249	1099
102	1641
71	1314
70	3785
0	4267
280	2456
50	3369
35	677
228	2374
261	2367
185	7288
109	811
91	7110
30	551
59	577
36	285
29	387
229	1
61	10742
78	4874
37	4266
0	4781
82	10977
11	2965
133	3297
353	961
416	1197
1201	473
140	4391
102	4307
50	522
192	444
237	114
150	5073
76	4303
57	4138
0	5222
43	2615
247	5009
303	2550
0	2692
38	4310
182	3177
70	2573
25	2971
109	1315
76	703
58	192
1751	2158
