UniqueCount	AmbigCount
182	4
121	1
0	1402
87	1202
0	1138
0	1275
12	1864
222	3351
0	2239
79	996
0	2147
142	0
108	2610
54	3302
53	3333
1	4077
94	2771
36	1192
64	1665
1	2774
53	2697
65	2369
57	581
87	209
301	715
17	3793
0	3100
124	909
68	3356
163	2635
127	248
85	741
215	433
0	878
120	3688
0	3028
201	4101
74	1427
29	300
223	53
22	1246
65	1296
114	101
29	942
101	1080
159	186
279	0
147	0
15	12103
173	891
43	480
2846	15224
0	14110
70	13429
0	14882
2	14247
0	12251
0	13406
137	367
146	2972
0	9612
87	0
85	8055
262	1552
104	75
44	1226
42	1222
110	0
93	555
110	81
2	62
0	1295
68	1260
0	2155
0	1218
30	773
0	2078
137	772
113	104
48	321
136	352
522	782
50	939
89	141
85	120
229	90
206	132
41	339
37	0
81	201
19	1286
102	1229
88	1318
1411	2023
31	2008
4167	0
189	0
2	1654
0	1183
3	1160
27	693
0	715
0	1189
0	305
1	6500
0	6484
39	6077
8	6644
0	6440
28	1683
2	938
49	987
662	122
108	0
42	7818
0	8082
0	7899
200	7772
110	8123
83	8002
165	7766
15	7749
0	7848
163	7929
64	1059
301	359
335	174
70	1491
50	1491
0	8955
32	8322
242	8333
48	2347
36	2239
75	165
85	2352
429	0
94	1312
79	0
135	481
354	142
53	51
75	0
81	0
1622	0
72	141
530	5480
68	3876
47	5643
24	5068
280	2366
102	409
11	2836
13	2534
49	2737
19	2437
5	1835
4	1671
66	865
84	1246
19	488
285	0
165	309
11	852
285	1493
147	1374
414	717
78	789
526	0
45	152
2358	789
18	124
352	513
346	607
0	5390
34	5201
249	1
146	84
319	190
79	1241
126	1076
58	1217
37	659
84	885
109	724
739	317
285	301
81	16
52	2042
173	2266
38	2261
24	2194
56	2194
162	0
886	985
544	2459
706	2459
31	1326
494	0
100	9760
43	9760
697	9099
142	389
133	723
168	672
113	453
22	2175
33	2044
217	2175
2318	4647
43	4880
28	842
48	1369
5	1370
245	1338
168	161
208	343
44	2431
88	13804
49	13208
0	9335
95	13010
0	22856
101	2458
42	4949
200	2313
9	7815
599	2414
1274	23358
358	1550
0	23825
87	22748
110	323
111	4
175	19666
116	1580
141	1676
109	1850
91	4941
127	1471
27	1829
254	994
941	3026
0	5214
679	4548
29	1122
68	1285
69	1595
142	1274
132	0
53	621
107	560
121	29
176	750
88	750
168	10049
276	11626
165	16813
26	12899
1	12855
139	16681
39	12848
51	946
0	2139
10	13045
0	18979
6646	18723
49	25
75	6821
6	8720
143	6843
132	6840
14	8390
196	833
312	711
86	4003
7	3683
17	7575
998	1716
3035	1794
137	1794
138	0
50	839
112	1225
19	1031
66	673
10	307
9	190
56	188
27	7701
62	6450
42	531
7	1828
2046	6936
250	238
89	92
23	6352
92	5859
41	2582
0	6854
14	7005
63	1696
88	959
0	15766
0	15702
13	16222
22	14352
0	16291
0	16852
0	16337
0	16535
29	4938
83	6335
55	2757
116	2812
10	3713
258	3576
40	1400
730	7
214	3623
28	3625
317	580
98	1055
517	1118
52	434
108	795
49	680
75	654
993	9743
42	6232
1508	9964
65	9981
40	253
69	1366
146	614
93	2882
41	2892
45	3010
27	3083
100	3344
67	0
820	609
186	374
154	0
31	2984
554	4211
45	3278
34	2792
81	3828
25	2457
49	1843
15	1844
78	1860
162	1669
65	1144
34	1481
58	590
113	1157
45	180
5	456
33	642
27	443
216	216
51	242
38	2316
83	3529
75	3730
46	4523
0	4523
168	1365
163	3494
523	3188
175	290
0	739
62	2966
94	1550
53	3893
243	0
152	438
28	4091
32	3076
183	1653
95	583
119	589
63	271
588	115
1	519
51	30
86	1940
87	2828
0	4744
14	5713
0	5944
84	1795
230	206
254	3212
88	1348
35	904
172	219
27	1910
110	511
52	1566
57	790
323	901
0	1524
206	792
92	819
104	698
42	708
62	608
208	0
28	1508
10	1275
73	599
36	448
36	1015
69	1517
0	960
147	8
49	275
3265	3895
157	0
29	3897
132	3897
19	3895
2	3683
334	611
120	546
166	65
168	588
196	508
110	565
183	485
659	6289
11	6289
63	5563
0	3714
83	3210
1490	3080
90	182
45	1145
184	1001
21	2825
10	1456
28	1184
41	0
390	1047
530	333
73	1398
108	1398
28	1056
27	1399
476	3446
77	476
55	446
72	12
970	12
202	4
91	491
704	2958
43	935
151	172
12	452
724	116
357	1579
52	467
123	87
48	6015
37	1158
150	385
146	4913
50	5543
30	1473
33	51
12	1385
1	803
557	54
126	0
162	4134
82	3539
256	0
419	399
129	65
22	3374
26	3340
95	235
0	2143
124	2040
156	40
67	424
460	0
3	55
88	108
78	101
88	2543
83	2543
70	4933
1258	6347
12	13045
164	14904
74	13740
36	14663
0	15360
0	14095
1	13047
0	11086
118	212
40	403
27	1152
59	329
218	1269
70	613
9	6214
6	8018
265	7969
295	5447
26	6262
188	1430
55	506
96	0
90	8849
0	9873
107	8420
42	8284
82	505
186	296
111	15
133	142
0	7519
155	7286
0	7402
0	7169
86	1840
161	1989
75	1178
127	1564
79	1992
25	1567
111	246
50	391
24	3166
312	164
167	7697
91	7696
43	7640
90	987
0	7808
0	7661
70	7640
255	6789
77	6166
49	732
545	1590
331	246
12	291
23	291
67	127
142	266
44	227
58	221
99	0
25	5407
0	5428
276	5470
510	3100
36	4773
160	5019
274	5069
23	2284
55	136
29	992
5	3049
75	480
183	2824
172	474
129	747
153	2926
29	2603
225	2761
771	651
62	838
18	546
480	2
111	115
59	2334
107	0
203	275
202	2387
172	32
126	0
102	60
94	811
30	273
22	10951
37	11040
22	11299
29	10964
220	75
44	10650
64	9478
42	11042
74	10619
19	10809
38	10732
22	10424
30	11076
42	10453
0	11254
126	10619
49	10349
19	10365
21	9478
33	10607
9	10427
12	10703
45	2396
20	9588
449	7889
84	77
47	1989
72	2728
12	2992
13	2690
25	988
16	839
312	609
119	1134
76	1136
838	6
36	631
13	5386
111	5122
98	214
447	506
102	0
0	1775
84	376
65	449
126	107
127	38
18	614
134	8168
0	9531
0	9927
0	8320
5	9800
0	1074
159	1770
261	1884
1	1065
46	1694
138	933
207	10
87	1697
19	1457
34	1112
40	906
261	0
0	2481
37	2336
68	3423
0	3176
93	6164
6	2670
28	2977
0	3227
9	1507
186	2693
0	726
12	1588
63	1500
17	759
81	1343
0	1859
305	2189
112	0
36	266
251	111
23	293
566	621
113	621
281	3298
422	3298
129	3281
23	8082
2	9052
118	909
161	3
201	277
123	0
145	1539
310	3351
46	280
126	2206
18	1147
0	3161
15	1244
63	8540
30	2337
142	2140
214	1460
258	210
10	2237
59	2254
65	2678
435	2661
90	318
69	3167
99	557
266	304
169	0
40	2998
15	2595
22	9651
153	0
68	292
17	8591
33	8593
81	743
150	9535
121	9487
37	2269
118	1
80	574
103	2266
77	643
0	5362
59	3523
98	393
934	2597
69	419
607	779
36	7822
119	5917
46	120
140	108
825	6073
11	815
0	699
19	728
90	682
94	406
0	5219
107	4069
57	200
11	419
284	2934
8	849
98	531
1	3762
267	418
371	896
157	2095
37	1805
0	1480
52	1548
0	2570
0	1595
525	425
35	159
42	923
396	728
224	12
456	0
3	1757
1105	4769
463	4469
0	3882
70	291
180	1001
0	1190
42	549
520	1816
153	1236
124	1365
56	718
5	1066
4	5386
252	5505
95	1258
941	6277
0	58
42	800
152	5749
0	4483
41	1072
0	3908
0	4031
20	1098
757	1694
95	848
84	1373
1658	1270
27	1832
0	1830
252	104
33	9944
28	470
209	9943
94	8343
62	9051
12	8827
39	2687
83	933
1584	0
0	4020
1	4020
44	3126
219	2179
436	0
205	42
125	42
232	0
189	833
633	684
184	48
207	0
293	12
692	58
394	0
361	269
105	37
190	232
557	192
556	0
268	0
98	0
133	0
158	0
235	0
76	0
165	3611
1065	3018
80	1631
183	1531
241	889
52	1015
258	268
64	340
121	124
16	184
129	0
408	0
202	2067
7	2244
82	2160
40	2121
154	5
104	84
139	3104
28	3531
191	3057
110	291
123	16
75	123
90	52
21	4873
6	8528
63	8532
58	7061
544	8265
34	8553
150	9317
25	8326
0	9284
85	827
0	2655
126	179
58	1185
24	1109
65	1114
70	601
95	408
74	303
85	688
80	45
42	157
117	149
110	470
130	206
65	612
3	790
97	325
54	438
124	229
194	50
605	174
0	14671
135	14327
0	14596
0	14674
96	9711
0	16557
56	1474
62	108
0	38
0	13740
0	15610
170	57
108	91
279	4891
576	5706
0	6159
0	5703
267	5356
0	4592
22	522
2	524
0	326
261	840
60	1313
76	930
24	841
124	550
75	5772
53	5953
170	5953
65	4368
120	351
75	895
1006	1434
1804	730
37	2298
155	0
36	1493
50	120
449	2405
135	2065
31	1663
25	695
0	757
169	0
94	89
327	0
113	3093
95	0
302	11
40	494
13	367
54	426
181	359
103	383
404	59
100	2688
5	3150
53	2915
0	2059
128	0
239	212
43	0
15	2480
0	1626
35	777
44	390
102	4381
89	3565
260	0
180	0
75	680
24	2729
11	1206
187	3342
0	4076
114	534
9	4057
122	3784
110	0
291	160
168	458
31	96
111	708
208	2389
29	2685
47	2634
70	146
0	2879
139	2505
102	339
201	64
76	1
123	1
56	645
346	645
128	3811
211	1683
202	5557
68	271
14	5264
2	3209
130	3466
112	0
0	1400
27	1096
254	302
1	7989
54	4483
236	5650
676	5597
57	7990
9	793
313	305
214	5
170	141
35	1
3	887
0	686
46	297
0	1349
84	660
50	104
92	1079
34	824
127	1076
84	2105
59	1552
146	5421
0	5929
257	3578
62	4734
43	1002
167	3069
237	3179
145	7010
125	766
148	6881
72	635
38	544
33	247
44	466
345	0
107	12199
155	7483
88	6773
0	7456
65	12455
20	4418
106	4919
789	1610
257	916
713	332
148	3741
51	3679
107	688
198	625
170	127
398	6012
58	4792
31	4609
0	6164
29	2820
241	5943
171	2782
0	3054
88	4861
121	3255
79	2733
13	3163
39	1286
139	800
117	259
672	2354
