UniqueCount	AmbigCount
0	554
0	2990
34	1639
144	6080
113	2201
0	4169
27	836
68	169
25	3494
0	4719
0	1857
150	559
0	1839
1	1704
31	1926
110	178
168	244
35	3483
54	2626
3	589
344	4095
19	274
184	2
127	2
132	240
105	196
176	6211
0	6396
275	0
256	2374
210	325
63	7782
0	9145
0	9538
0	8325
0	9526
0	7300
105	300
1	941
32	1178
49	1440
0	3159
94	3400
0	3056
0	3486
0	3423
49	2788
41	5519
0	2206
0	1291
170	117
213	2837
0	681
1	1708
8	615
0	1109
0	1427
103	0
0	2316
0	1497
0	1561
14	1817
161	1447
0	975
161	564
389	406
78	860
293	454
1	5677
0	5648
0	1155
18	414
415	3340
80	500
112	3408
43	3195
125	2943
422	872
257	872
61	1722
0	1830
43	1630
0	204
9	2311
151	512
30	1683
111	146
7	2181
13	568
690	73
65	73
31	2333
32	3292
0	3816
110	4016
60	3378
0	3815
418	16
0	88
215	226
163	280
132	0
81	0
37	6658
34	6654
110	6644
104	502
50	343
114	13
144	15
54	5938
82	2960
123	7197
73	7357
0	1245
16	862
505	11
43	722
0	776
347	915
1376	804
65	567
72	0
49	250
89	639
215	863
99	891
71	232
98	7
65	114
221	65
1130	1016
68	1015
44	697
63	591
99	248
200	0
130	5043
0	4832
0	4950
0	5161
163	5007
24	3571
3	4777
1121	143
157	143
70	21
2050	4733
22	362
0	4733
25	376
191	27
57	1164
115	1164
108	792
1909	14281
11	22772
221	19003
3363	9291
4251	40
258	640
1803	382
180	319
29	796
31	822
33	789
74	820
69	930
422	1018
219	269
153	2313
36	2330
117	236
0	9483
23	8149
0	8918
6	9354
52	8518
127	7421
0	7327
114	898
110	6404
119	3883
192	363
69	533
171	2641
66	872
216	0
279	16
134	0
494	149
47	149
778	2358
449	1935
0	894
8	583
42	541
10	275
2445	0
0	2783
44	2561
99	748
0	9928
0	10019
2	10019
188	280
97	304
205	3553
123	1690
725	2442
12	2446
124	2109
35	2407
6	561
0	587
132	311
107	5611
0	5897
92	5692
450	5370
172	398
844	872
232	334
114	3116
337	1192
45	3438
12	3677
35	3449
232	91
158	108
128	1337
112	897
103	969
257	150
324	909
0	389
111	630
0	4700
71	4980
61	4774
148	4646
0	4438
236	4399
15	3799
101	1205
70	4284
7	1637
58	1489
160	218
58	1798
56	9
83	10
77	9
111	21
10	3180
49	3178
130	0
12	802
13	780
81	614
226	570
140	384
281	168
0	5309
0	5135
0	5407
0	5630
44	4894
0	5640
0	5431
13	2741
716	0
558	0
990	0
222	0
429	0
205	0
125	0
520	0
270	0
422	0
286	0
301	0
388	0
114	0
314	0
55	0
138	0
99	0
79	0
79	0
114	0
188	0
106	0
90	0
49	0
39	0
103	0
123	0
68	0
132	0
216	0
334	0
259	0
548	0
76	0
205	6744
133	83
144	6691
97	3572
141	154
442	1169
32	910
133	877
64	838
104	65
342	823
0	4632
57	4358
78	4153
242	1875
473	18
94	1134
1249	295
58	152
101	126
260	72
708	1
65	1
58	661
34	586
38	646
102	3
3128	490
101	21
132	0
304	1771
148	309
0	4062
0	2444
0	3212
193	2292
2	2797
130	3215
92	45
119	842
378	2877
110	294
31	1275
772	632
315	300
43	518
24	444
113	930
51	1024
125	0
45	1203
1	2824
103	1987
96	684
91	1271
59	1237
183	917
28	10942
0	10754
0	5258
0	10566
0	11064
3	7667
32	358
290	21
48	476
0	3240
8	724
23	4272
458	2323
35	3651
208	1526
62	2904
113	0
102	103
8	1779
167	1635
69	800
21	763
36	627
36	678
34	1799
115	157
536	1942
485	705
94	704
30	220
0	3095
565	5322
0	5327
51	198
29	4433
115	2363
0	1592
0	2067
65	1379
0	810
111	6939
90	1579
66	868
84	2745
79	1036
304	2565
38	493
83	1159
612	1390
82	1390
112	0
2131	157
10	157
261	1716
181	523
22	1809
20	884
34	1769
174	1
109	105
84	1804
48	61
105	130
27	1572
57	384
267	701
139	0
333	99
109	16
199	1454
35	1214
0	1439
58	1184
15	7479
63	7462
66	7467
287	7222
185	2
471	1
96	82
108	579
250	3555
149	726
377	52
64	785
121	2194
42	2022
47	1620
186	3
245	982
198	840
194	15796
163	86
75	5134
193	11308
22	16089
494	10561
37	66
0	11225
59	1559
184	6
72	2
0	1867
61	1544
0	1457
0	1682
24	2337
236	4116
0	2701
170	1315
0	2597
237	0
178	3004
69	3825
25	3565
1	4581
39	2805
16	1109
105	1746
1	2900
127	3232
114	2932
111	744
91	241
167	654
19	3293
1	2658
107	815
38	2975
153	2497
42	137
61	598
181	390
0	684
145	3597
0	3106
171	4013
63	1307
32	337
68	34
42	1139
24	1155
301	66
24	834
188	1002
156	208
148	0
110	0
14	11367
213	957
68	564
3876	14375
0	13356
61	12630
0	14027
1	13474
0	11092
0	12446
195	406
122	2733
0	8509
146	0
131	7409
172	1314
142	88
99	1187
35	1071
110	0
95	602
164	65
0	57
0	1197
62	1157
0	1756
0	1131
31	527
0	1690
97	759
161	118
88	380
61	294
1295	997
61	804
133	183
55	87
228	96
85	101
32	477
28	0
69	280
6	1150
86	1109
81	1173
694	2095
147	2086
3125	0
630	0
7	2329
1	1512
2	1566
41	984
0	1008
0	1817
0	369
1	7608
0	7554
41	7156
13	7821
0	7523
42	1962
1	883
47	1037
342	95
135	0
21	5929
0	6203
0	6043
185	5892
63	6201
31	5995
150	5893
22	5882
0	6002
58	5973
33	752
740	309
260	85
137	2254
31	2254
0	9019
18	8137
238	8146
48	2537
70	2413
103	189
59	2632
805	0
94	1371
47	0
113	448
333	142
50	44
150	0
272	0
1301	0
82	142
217	4827
58	3438
28	4870
22	4681
387	2036
113	374
13	2709
36	2582
12	2627
90	2517
3	1923
10	1787
39	903
30	1040
6	363
285	0
142	227
19	737
402	1274
60	1145
126	593
79	679
210	0
112	301
3930	1248
41	207
394	740
200	380
0	3209
15	3087
100	0
169	47
146	93
73	1063
143	919
59	1055
53	565
135	771
80	616
1448	315
142	298
112	17
17	1890
158	2306
121	2303
12	1993
50	1993
243	0
419	490
216	1540
734	1539
30	950
222	0
42	3779
10	3778
318	3567
106	194
156	353
42	335
140	227
20	1675
18	1551
172	1675
1414	3557
42	3776
39	526
16	925
18	929
105	863
211	178
127	240
39	1947
82	10855
49	10493
0	7112
77	10371
0	17248
126	1990
133	4040
84	1819
8	6217
499	1635
531	17487
224	923
0	17836
50	17051
269	282
66	0
167	15069
94	1226
84	1485
190	1654
117	4023
118	1334
39	1235
72	585
2112	2837
0	4644
416	4141
60	1031
123	1262
59	1338
81	978
166	0
81	610
158	577
77	16
275	642
43	642
81	8418
73	9755
66	12844
62	11031
0	10822
120	12765
37	10768
31	702
0	1753
10	11088
0	14343
3324	13981
85	55
25	5428
8	7308
152	5482
182	5651
11	7037
257	716
1055	558
141	3351
24	3225
57	6764
1250	1491
6045	1865
100	1865
138	0
102	783
76	1093
23	884
34	619
9	303
6	180
144	248
13	8183
88	7108
57	631
10	1794
1712	7574
258	300
168	160
34	6892
165	6489
65	2791
0	7541
21	7759
21	1678
27	921
0	14203
0	14119
32	14714
16	12929
0	14549
0	15119
0	14532
0	14661
40	4502
32	5559
147	2470
94	2516
1	3109
181	3053
53	1275
390	3
75	1561
30	1562
213	300
49	498
218	655
50	296
59	491
52	451
45	364
754	10538
110	7376
1573	10631
47	10651
43	288
81	1516
148	657
79	2724
83	3039
65	3134
24	3036
56	3303
135	0
648	708
389	510
129	0
10	2369
431	3582
33	2681
46	2313
43	3026
18	2059
55	1515
43	1632
96	1488
84	1338
65	917
14	1072
28	433
90	912
128	216
6	501
45	854
31	616
132	183
62	272
95	2243
46	2989
72	3317
30	4013
0	4013
168	1397
72	3034
627	3043
69	225
0	533
62	2535
75	1474
23	3354
145	0
179	513
68	3651
27	2445
159	1755
89	627
140	499
59	242
532	123
0	522
96	53
79	2499
159	3405
0	4014
15	5114
0	5253
38	1434
312	201
282	3066
45	1106
28	735
187	260
57	1964
94	373
49	1370
97	741
103	772
0	1529
98	682
196	975
101	871
16	560
67	526
208	0
57	2138
8	1780
60	694
42	641
46	1360
177	2158
2	1272
84	8
27	421
2598	3557
157	0
77	3558
57	3558
33	3557
4	3354
321	518
73	421
258	97
63	536
251	471
155	527
77	462
869	5425
5	5425
59	4766
0	3936
47	3165
1492	3127
252	167
43	1177
45	833
70	3244
10	1441
45	1445
103	1
682	1165
526	367
99	1527
41	1529
32	1175
71	1529
458	2925
38	493
102	476
235	33
727	33
506	6
84	518
282	2415
32	639
229	148
12	456
649	96
368	1331
114	599
173	96
163	5449
15	1008
80	284
60	4258
51	4849
33	1425
36	42
23	1409
0	661
564	45
75	1
113	3523
66	3022
128	0
250	320
106	66
17	3851
35	3772
117	266
0	2593
191	2486
125	48
73	536
512	0
4	93
92	127
107	117
187	2280
40	2280
53	5303
2042	6850
35	13919
156	15658
76	14547
35	15459
0	16041
0	14736
0	13916
0	11537
88	268
82	494
66	1489
141	351
67	1047
35	510
6	6353
9	8465
176	8418
365	6055
42	6981
216	1705
72	563
214	0
66	7415
0	8205
27	6906
39	6737
46	366
180	258
162	14
240	171
0	9177
275	8976
0	8973
0	8772
151	2687
50	2323
240	1618
114	1700
153	2619
78	2367
217	282
25	327
43	3892
311	175
79	7152
70	7151
29	7133
70	1068
0	7391
0	7255
80	7133
222	6326
106	5833
95	856
289	1391
254	229
11	276
46	276
50	102
71	294
66	272
101	239
247	0
8	3776
0	3826
216	3852
475	2188
15	3356
117	3541
187	3539
35	1574
30	80
27	912
6	2600
94	440
89	2409
154	470
157	681
117	2561
38	2215
297	2417
649	748
55	1062
33	780
481	0
90	95
58	2821
120	0
102	207
438	2882
128	53
189	0
73	63
161	847
26	287
15	11379
58	11469
44	11736
27	11382
197	73
58	11112
70	9808
19	11453
96	11003
23	11239
13	11142
26	10875
73	11499
56	10929
0	11651
34	10995
36	10773
21	10762
9	9779
20	10993
32	10882
10	11112
43	2439
66	9993
894	8273
154	88
65	1916
139	2851
19	3056
11	2826
32	941
6	761
187	506
111	1018
73	1025
839	12
11	513
2	3543
126	3405
127	223
319	339
256	0
0	1395
172	375
25	346
144	116
94	23
31	577
139	7769
0	9140
0	9618
0	8320
6	9531
0	879
83	1782
548	2057
0	985
137	1914
97	863
348	10
86	1709
21	1624
65	1261
99	1044
130	0
0	2758
33	2430
175	3400
0	3436
65	5740
4	2727
25	3061
0	3486
20	1279
322	2837
0	681
9	1708
189	1640
7	615
82	1443
0	1679
319	2374
45	0
37	301
94	85
24	327
355	666
143	666
353	3534
420	3534
45	1993
60	6189
1	7130
131	877
181	1
79	164
123	0
66	1508
118	2045
54	238
156	1474
14	1172
0	1926
30	1275
37	6804
69	2247
101	2068
83	1315
153	177
7	1982
87	2000
42	2297
372	2277
70	385
91	4277
130	711
197	253
150	0
48	3984
45	3578
56	8620
115	0
65	263
21	7465
32	7465
85	711
120	8512
43	8322
32	2193
175	3
94	543
128	2192
74	621
0	5231
83	3476
81	422
740	2592
142	427
563	1184
112	11016
119	8445
49	180
108	124
662	7920
12	1040
0	920
38	942
107	930
104	504
0	6417
33	2606
109	208
22	335
260	3907
8	589
154	432
1	4680
425	522
289	1236
388	2645
128	2451
0	1711
98	1927
0	3054
0	1839
526	511
41	245
103	1257
514	1020
133	13
760	0
0	2594
929	6455
765	6036
0	5158
100	429
251	1493
0	1765
76	860
920	3873
401	2660
313	3025
77	1555
5	2341
1	5306
220	5389
117	1122
756	6410
0	39
60	763
193	6878
0	5457
53	1194
0	4139
0	4565
59	1421
244	1357
72	677
76	1154
1011	1229
106	1772
0	1542
69	78
43	13370
16	539
120	13370
153	11214
132	12372
35	12072
51	3917
101	1365
1408	0
0	3522
3	3522
57	2851
306	2105
546	0
514	34
79	34
582	0
110	437
306	386
307	56
207	0
738	10
277	29
526	0
280	168
80	29
115	139
339	103
742	0
120	0
73	0
133	0
264	0
524	0
170	0
253	2681
660	2273
37	1039
98	986
166	586
22	722
104	222
68	263
245	123
47	198
68	0
272	0
145	1955
13	2128
81	2103
40	2023
234	0
141	136
48	2532
48	2965
130	2538
100	271
95	9
139	129
229	55
26	4892
27	8237
23	8235
56	6889
488	7821
35	8250
52	8738
70	8052
0	8713
172	900
0	2451
166	165
65	1057
30	992
19	844
68	502
94	369
152	287
50	441
190	108
53	235
225	230
186	318
188	309
210	1033
22	1183
81	342
67	795
62	303
137	38
679	153
0	10385
51	9887
0	10183
0	10387
61	6990
0	10734
28	986
59	56
0	48
0	9448
0	10098
211	41
143	77
210	4535
410	5135
0	5616
0	5157
114	4871
0	4305
27	518
3	623
0	374
99	673
88	1233
161	925
13	687
149	552
65	8875
